date,AAPL,AMGN,AMZN,CPRT,EL,GS,ILMN,MA,PAA,RIO,TEF,UPS
27-08-00,3.559,-10.591,3.707,1.923,51.876,13.47984867,23.355,9.77284867,21.432,254.377,-36.812,132.085
28-08-00,3.446,-10.876,3.162,1.912,51.992,12.86915586,23.32,9.707155865,21.408,255.206,-37.086,132.396
29-08-00,3.333,-11.161,2.617,1.901,52.108,12.25846306,23.285,9.64146306,21.384,256.035,-37.36,132.707
30-08-00,3.22,-11.446,2.072,1.89,52.224,11.64777025,23.25,9.575770255,21.36,256.864,-37.634,133.018
31-08-00,3.107,-11.731,1.527,1.879,52.34,11.03707745,23.215,9.51007745,21.336,257.693,-37.908,133.329
01-09-00,2.994,-12.016,0.982,1.868,52.456,10.42638464,23.18,9.444384645,21.312,258.522,-38.182,133.64
02-09-00,2.881,-12.301,0.437,1.857,52.572,9.81569184,23.145,9.37869184,21.288,259.351,-38.456,133.951
03-09-00,2.768,-12.586,-0.108,1.846,52.688,9.204999035,23.11,9.312999035,21.264,260.18,-38.73,134.262
04-09-00,2.655,-12.871,-0.653,1.835,52.804,8.59430623,23.075,9.24730623,21.24,261.009,-39.004,134.573
05-09-00,2.542,-13.156,-1.198,1.824,52.92,7.983613425,23.04,9.181613425,21.216,261.838,-39.278,134.884
06-09-00,2.429,-13.441,-1.743,1.813,53.036,7.37292062,23.005,9.11592062,21.192,262.667,-39.552,135.195
07-09-00,2.316,-13.726,-2.288,1.802,53.152,6.762227815,22.97,9.050227815,21.168,263.496,-39.826,135.506
08-09-00,2.203,-14.011,-2.833,1.791,53.268,6.15153501,22.935,8.98453501,21.144,264.325,-40.1,135.817
09-09-00,2.09,-14.296,-3.378,1.78,53.384,5.540842205,22.9,8.918842205,21.12,265.154,-40.374,136.128
10-09-00,1.977,-14.581,-3.923,1.769,53.5,4.9301494,22.865,8.8531494,21.096,265.983,-40.648,136.439
11-09-00,1.864,-14.866,-4.468,1.758,53.616,4.319456595,22.83,8.787456595,21.072,266.812,-40.922,136.75
12-09-00,1.751,-15.151,-5.013,1.747,53.732,3.70876379,22.795,8.72176379,21.048,267.641,-41.196,137.061
13-09-00,1.638,-15.436,-5.558,1.736,53.848,3.098070985,22.76,8.656070985,21.024,268.47,-41.47,137.372
14-09-00,1.525,-15.721,-6.103,1.725,53.964,2.48737818,22.725,8.59037818,21,269.299,-41.744,137.683
15-09-00,1.412,-16.006,-6.648,1.714,54.08,1.876685375,22.69,8.524685375,20.976,270.128,-42.018,137.994
16-09-00,1.299,-16.291,-7.193,1.703,54.196,1.26599257,22.655,8.45899257,20.952,270.957,-42.292,138.305
17-09-00,1.186,-16.576,-7.738,1.692,54.312,0.655299765,22.62,8.393299765,20.928,271.786,-42.566,138.616
18-09-00,1.073,-16.861,-8.283,1.681,54.428,0.04460696,22.585,8.32760696,20.904,272.615,-42.84,138.927
19-09-00,0.96,-17.146,-8.828,1.67,54.544,-0.566085845,22.55,8.261914155,20.88,273.444,-43.114,139.238
20-09-00,0.847,-17.431,-9.373,1.659,54.66,-1.17677865,22.515,8.19622135,20.856,274.273,-43.388,139.549
21-09-00,0.734,-17.716,-9.918,1.648,54.776,-1.787471455,22.48,8.130528545,20.832,275.102,-43.662,139.86
22-09-00,0.621,-18.001,-10.463,1.637,54.892,-2.39816426,22.445,8.06483574,20.808,275.931,-43.936,140.171
23-09-00,0.508,-18.286,-11.008,1.626,55.008,-3.008857065,22.41,7.999142935,20.784,276.76,-44.21,140.482
24-09-00,0.395,-18.571,-11.553,1.615,55.124,-3.61954987,22.375,7.93345013,20.76,277.589,-44.484,140.793
25-09-00,0.282,-18.856,-12.098,1.604,55.24,-4.230242675,22.34,7.867757325,20.736,278.418,-44.758,141.104
26-09-00,0.169,-19.141,-12.643,1.593,55.356,-4.84093548,22.305,7.80206452,20.712,279.247,-45.032,141.415
27-09-00,0.056,-19.426,-13.188,1.582,55.472,-5.451628285,22.27,7.736371715,20.688,280.076,-45.306,141.726
28-09-00,-0.057,-19.711,-13.733,1.571,55.588,-6.06232109,22.235,7.67067891,20.664,280.905,-45.58,142.037
29-09-00,-0.17,-19.996,-14.278,1.56,55.704,-6.673013895,22.2,7.604986105,20.64,281.734,-45.854,142.348
30-09-00,-0.283,-20.281,-14.823,1.549,55.82,-7.2837067,22.165,7.5392933,20.616,282.563,-46.128,142.659
01-10-00,-0.396,-20.566,-15.368,1.538,55.936,-7.894399505,22.13,7.473600495,20.592,283.392,-46.402,142.97
02-10-00,-0.509,-20.851,-15.913,1.527,56.052,-8.50509231,22.095,7.40790769,20.568,284.221,-46.676,143.281
03-10-00,-0.622,-21.136,-16.458,1.516,56.168,-9.115785115,22.06,7.342214885,20.544,285.05,-46.95,143.592
04-10-00,-0.735,-21.421,-17.003,1.505,56.284,-9.72647792,22.025,7.27652208,20.52,285.879,-47.224,143.903
05-10-00,-0.848,-21.706,-17.548,1.494,56.4,-10.33717072,21.99,7.210829275,20.496,286.708,-47.498,144.214
06-10-00,-0.961,-21.991,-18.093,1.483,56.516,-10.94786353,21.955,7.14513647,20.472,287.537,-47.772,144.525
07-10-00,-1.074,-22.276,-18.638,1.472,56.632,-11.55855633,21.92,7.079443665,20.448,288.366,-48.046,144.836
08-10-00,-1.187,-22.561,-19.183,1.461,56.748,-12.16924914,21.885,7.01375086,20.424,289.195,-48.32,145.147
09-10-00,-1.3,-22.846,-19.728,1.45,56.864,-12.77994194,21.85,6.948058055,20.4,290.024,-48.594,145.458
10-10-00,-1.413,-23.131,-20.273,1.439,56.98,-13.39063475,21.815,6.88236525,20.376,290.853,-48.868,145.769
11-10-00,-1.526,-23.416,-20.818,1.428,57.096,-14.00132755,21.78,6.816672446,20.352,291.682,-49.142,146.08
12-10-00,-1.639,-23.701,-21.363,1.417,57.212,-14.61202036,21.745,6.750979641,20.328,292.511,-49.416,146.391
13-10-00,-1.752,-23.986,-21.908,1.406,57.328,-15.22271316,21.71,6.685286836,20.304,293.34,-49.69,146.702
14-10-00,-1.865,-24.271,-22.453,1.395,57.444,-15.83340597,21.675,6.619594031,20.28,294.169,-49.964,147.013
15-10-00,-1.978,-24.556,-22.998,1.384,57.56,-16.44409877,21.64,6.553901226,20.256,294.998,-50.238,147.324
16-10-00,-2.091,-24.841,-23.543,1.373,57.676,-17.05479158,21.605,6.488208421,20.232,295.827,-50.512,147.635
17-10-00,-2.204,-25.126,-24.088,1.362,57.792,-17.66548438,21.57,6.422515616,20.208,296.656,-50.786,147.946
18-10-00,-2.317,-25.411,-24.633,1.351,57.908,-18.27617719,21.535,6.356822811,20.184,297.485,-51.06,148.257
19-10-00,-2.43,-25.696,-25.178,1.34,58.024,-18.88686999,21.5,6.291130006,20.16,298.314,-51.334,148.568
20-10-00,-2.543,-25.981,-25.723,1.329,58.14,-19.4975628,21.465,6.225437201,20.136,299.143,-51.608,148.879
21-10-00,-2.656,-26.266,-26.268,1.318,58.256,-20.1082556,21.43,6.159744396,20.112,299.972,-51.882,149.19
22-10-00,-2.769,-26.551,-26.813,1.307,58.372,-20.71894841,21.395,6.094051591,20.088,300.801,-52.156,149.501
23-10-00,-2.882,-26.836,-27.358,1.296,58.488,-21.32964121,21.36,6.028358786,20.064,301.63,-52.43,149.812
24-10-00,-2.995,-27.121,-27.903,1.285,58.604,-21.94033402,21.325,5.962665981,20.04,302.459,-52.704,150.123
25-10-00,-3.108,-27.406,-28.448,1.274,58.72,-22.55102682,21.29,5.896973176,20.016,303.288,-52.978,150.434
26-10-00,-3.221,-27.691,-28.993,1.263,58.836,-23.16171963,21.255,5.831280371,19.992,304.117,-53.252,150.745
27-10-00,-3.334,-27.976,-29.538,1.252,58.952,-23.77241243,21.22,5.765587566,19.968,304.946,-53.526,151.056
28-10-00,-3.447,-28.261,-30.083,1.241,59.068,-24.38310524,21.185,5.699894761,19.944,305.775,-53.8,151.367
29-10-00,-3.56,-28.546,-30.628,1.23,59.184,-24.99379804,21.15,5.634201956,19.92,306.604,-54.074,151.678
30-10-00,-3.673,-28.831,-31.173,1.219,59.3,-25.60449085,21.115,5.568509151,19.896,307.433,-54.348,151.989
31-10-00,-3.786,-29.116,-31.718,1.208,59.416,-26.21518365,21.08,5.502816346,19.872,308.262,-54.622,152.3
01-11-00,-3.899,-29.401,-32.263,1.197,59.532,-26.82587646,21.045,5.437123541,19.848,309.091,-54.896,152.611
02-11-00,-4.012,-29.686,-32.808,1.186,59.648,-27.43656926,21.01,5.371430736,19.824,309.92,-55.17,152.922
03-11-00,-4.125,-29.971,-33.353,1.175,59.764,-28.04726207,20.975,5.305737931,19.8,310.749,-55.444,153.233
04-11-00,-4.238,-30.256,-33.898,1.164,59.88,-28.65795487,20.94,5.240045126,19.776,311.578,-55.718,153.544
05-11-00,-4.351,-30.541,-34.443,1.153,59.996,-29.26864768,20.905,5.174352321,19.752,312.407,-55.992,153.855
06-11-00,-4.464,-30.826,-34.988,1.142,60.112,-29.87934048,20.87,5.108659516,19.728,313.236,-56.266,154.166
07-11-00,-4.577,-31.111,-35.533,1.131,60.228,-30.49003329,20.835,5.042966711,19.704,314.065,-56.54,154.477
08-11-00,-4.69,-31.396,-36.078,1.12,60.344,-31.10072609,20.8,4.977273906,19.68,314.894,-56.814,154.788
09-11-00,-4.803,-31.681,-36.623,1.109,60.46,-31.7114189,20.765,4.911581101,19.656,315.723,-57.088,155.099
10-11-00,-4.916,-31.966,-37.168,1.098,60.576,-32.3221117,20.73,4.845888296,19.632,316.552,-57.362,155.41
11-11-00,-5.029,-32.251,-37.713,1.087,60.692,-32.93280451,20.695,4.780195491,19.608,317.381,-57.636,155.721
12-11-00,-5.142,-32.536,-38.258,1.076,60.808,-33.54349731,20.66,4.714502686,19.584,318.21,-57.91,156.032
13-11-00,-5.255,-32.821,-38.803,1.065,60.924,-34.15419012,20.625,4.648809881,19.56,319.039,-58.184,156.343
14-11-00,-5.368,-33.106,-39.348,1.054,61.04,-34.76488292,20.59,4.583117076,19.536,319.868,-58.458,156.654
15-11-00,-5.481,-33.391,-39.893,1.043,61.156,-35.37557573,20.555,4.517424271,19.512,320.697,-58.732,156.965
16-11-00,-5.594,-33.676,-40.438,1.032,61.272,-35.98626853,20.52,4.451731466,19.488,321.526,-59.006,157.276
17-11-00,-5.707,-33.961,-40.983,1.021,61.388,-36.59696134,20.485,4.386038661,19.464,322.355,-59.28,157.587
18-11-00,-5.82,-34.246,-41.528,1.01,61.504,-37.20765414,20.45,4.320345856,19.44,323.184,-59.554,157.898
19-11-00,-5.933,-34.531,-42.073,0.999,61.62,-37.81834695,20.415,4.254653051,19.416,324.013,-59.828,158.209
20-11-00,-6.046,-34.816,-42.618,0.988,61.736,-38.42903975,20.38,4.188960246,19.392,324.842,-60.102,158.52
21-11-00,-6.159,-35.101,-43.163,0.977,61.852,-39.03973256,20.345,4.123267441,19.368,325.671,-60.376,158.831
22-11-00,-6.272,-35.386,-43.708,0.966,61.968,-39.65042536,20.31,4.057574636,19.344,326.5,-60.65,159.142
23-11-00,-6.385,-35.671,-44.253,0.955,62.084,-40.26111817,20.275,3.991881831,19.32,327.329,-60.924,159.453
24-11-00,-6.498,-35.956,-44.798,0.944,62.2,-40.87181097,20.24,3.926189026,19.296,328.158,-61.198,159.764
25-11-00,-6.611,-36.241,-45.343,0.933,62.316,-41.48250378,20.205,3.860496221,19.272,328.987,-61.472,160.075
26-11-00,-6.724,-36.526,-45.888,0.922,62.432,-42.09319658,20.17,3.794803416,19.248,329.816,-61.746,160.386
27-11-00,-6.837,-36.811,-46.433,0.911,62.548,-42.70388939,20.135,3.729110611,19.224,330.645,-62.02,160.697
28-11-00,-6.95,-37.096,-46.978,0.9,62.664,-43.31458219,20.1,3.663417806,19.2,331.474,-62.294,161.008
29-11-00,-7.063,-37.381,-47.523,0.889,62.78,-43.925275,20.065,3.597725001,19.176,332.303,-62.568,161.319
30-11-00,-7.176,-37.666,-48.068,0.878,62.896,-44.5359678,20.03,3.532032196,19.152,333.132,-62.842,161.63
01-12-00,-7.289,-37.951,-48.613,0.867,63.012,-45.14666061,19.995,3.466339391,19.128,333.961,-63.116,161.941
02-12-00,-7.402,-38.236,-49.158,0.856,63.128,-45.75735341,19.96,3.400646586,19.104,334.79,-63.39,162.252
03-12-00,-7.515,-38.521,-49.703,0.845,63.244,-46.36804622,19.925,3.334953781,19.08,335.619,-63.664,162.563
04-12-00,-7.628,-38.806,-50.248,0.834,63.36,-46.97873902,19.89,3.269260976,19.056,336.448,-63.938,162.874
05-12-00,-7.741,-39.091,-50.793,0.823,63.476,-47.58943183,19.855,3.203568171,19.032,337.277,-64.212,163.185
06-12-00,-7.854,-39.376,-51.338,0.812,63.592,-48.20012463,19.82,3.137875366,19.008,338.106,-64.486,163.496
07-12-00,-7.967,-39.661,-51.883,0.801,63.708,-48.81081744,19.785,3.072182562,18.984,338.935,-64.76,163.807
08-12-00,-8.08,-39.946,-52.428,0.79,63.824,-49.42151024,19.75,3.006489757,18.96,339.764,-65.034,164.118
09-12-00,-8.193,-40.231,-52.973,0.779,63.94,-50.03220305,19.715,2.940796952,18.936,340.593,-65.308,164.429
10-12-00,-8.306,-40.516,-53.518,0.768,64.056,-50.64289585,19.68,2.875104147,18.912,341.422,-65.582,164.74
11-12-00,-8.419,-40.801,-54.063,0.757,64.172,-51.25358866,19.645,2.809411342,18.888,342.251,-65.856,165.051
12-12-00,-8.532,-41.086,-54.608,0.746,64.288,-51.86428146,19.61,2.743718537,18.864,343.08,-66.13,165.362
13-12-00,-8.645,-41.371,-55.153,0.735,64.404,-52.47497427,19.575,2.678025732,18.84,343.909,-66.404,165.673
14-12-00,-8.758,-41.656,-55.698,0.724,64.52,-53.08566707,19.54,2.612332927,18.816,344.738,-66.678,165.984
15-12-00,-8.871,-41.941,-56.243,0.713,64.636,-53.69635988,19.505,2.546640122,18.792,345.567,-66.952,166.295
16-12-00,-8.984,-42.226,-56.788,0.702,64.752,-54.30705268,19.47,2.480947317,18.768,346.396,-67.226,166.606
17-12-00,-9.097,-42.511,-57.333,0.691,64.868,-54.91774549,19.435,2.415254512,18.744,347.225,-67.5,166.917
18-12-00,-9.21,-42.796,-57.878,0.68,64.984,-55.52843829,19.4,2.349561707,18.72,348.054,-67.774,167.228
19-12-00,-9.323,-43.081,-58.423,0.669,65.1,-56.1391311,19.365,2.283868902,18.696,348.883,-68.048,167.539
20-12-00,-9.436,-43.366,-58.968,0.658,65.216,-56.7498239,19.33,2.218176097,18.672,349.712,-68.322,167.85
21-12-00,-9.549,-43.651,-59.513,0.647,65.332,-57.36051671,19.295,2.152483292,18.648,350.541,-68.596,168.161
22-12-00,-9.662,-43.936,-60.058,0.636,65.448,-57.97120951,19.26,2.086790487,18.624,351.37,-68.87,168.472
23-12-00,-9.775,-44.221,-60.603,0.625,65.564,-58.58190232,19.225,2.021097682,18.6,352.199,-69.144,168.783
24-12-00,-9.888,-44.506,-61.148,0.614,65.68,-59.19259512,19.19,1.955404877,18.576,353.028,-69.418,169.094
25-12-00,-10.001,-44.791,-61.693,0.603,65.796,-59.80328793,19.155,1.889712072,18.552,353.857,-69.692,169.405
26-12-00,-10.114,-45.076,-62.238,0.592,65.912,-60.41398073,19.12,1.824019267,18.528,354.686,-69.966,169.716
27-12-00,-10.227,-45.361,-62.783,0.581,66.028,-61.02467354,19.085,1.758326462,18.504,355.515,-70.24,170.027
28-12-00,-10.34,-45.646,-63.328,0.57,66.144,-61.63536634,19.05,1.692633657,18.48,356.344,-70.514,170.338
29-12-00,-10.453,-45.931,-63.873,0.559,66.26,-62.24605915,19.015,1.626940852,18.456,357.173,-70.788,170.649
30-12-00,-10.566,-46.216,-64.418,0.548,66.376,-62.85675195,18.98,1.561248047,18.432,358.002,-71.062,170.96
31-12-00,-10.679,-46.501,-64.963,0.537,66.492,-63.46744476,18.945,1.495555242,18.408,358.831,-71.336,171.271
01-01-01,-10.792,-46.786,-65.508,0.526,66.608,-64.07813756,18.91,1.429862437,18.384,359.66,-71.61,171.582
02-01-01,-10.905,-47.071,-66.053,0.515,66.724,-64.68883037,18.875,1.364169632,18.36,360.489,-71.884,171.893
03-01-01,-11.018,-47.356,-66.598,0.504,66.84,-65.29952317,18.84,1.298476827,18.336,361.318,-72.158,172.204
04-01-01,-11.131,-47.641,-67.143,0.493,66.956,-65.91021598,18.805,1.232784022,18.312,362.147,-72.432,172.515
05-01-01,-11.244,-47.926,-67.688,0.482,67.072,-66.52090878,18.77,1.167091217,18.288,362.976,-72.706,172.826
06-01-01,-11.357,-48.211,-68.233,0.471,67.188,-67.13160159,18.735,1.101398412,18.264,363.805,-72.98,173.137
07-01-01,-11.47,-48.496,-68.778,0.46,67.304,-67.74229439,18.7,1.035705607,18.24,364.634,-73.254,173.448
08-01-01,-11.583,-48.781,-69.323,0.449,67.42,-68.3529872,18.665,0.970012802,18.216,365.463,-73.528,173.759
09-01-01,-11.696,-49.066,-69.868,0.438,67.536,-68.96368,18.63,0.904319997,18.192,366.292,-73.802,174.07
10-01-01,-11.809,-49.351,-70.413,0.427,67.652,-69.57437281,18.595,0.838627192,18.168,367.121,-74.076,174.381
11-01-01,-11.922,-49.636,-70.958,0.416,67.768,-70.18506561,18.56,0.772934387,18.144,367.95,-74.35,174.692
12-01-01,-12.035,-49.921,-71.503,0.405,67.884,-70.79575842,18.525,0.707241582,18.12,368.779,-74.624,175.003
13-01-01,-12.148,-50.206,-72.048,0.394,68,-71.40645122,18.49,0.641548777,18.096,369.608,-74.898,175.314
14-01-01,-12.261,-50.491,-72.593,0.383,68.116,-72.01714403,18.455,0.575855972,18.072,370.437,-75.172,175.625
15-01-01,-12.374,-50.776,-73.138,0.372,68.232,-72.62783683,18.42,0.510163167,18.048,371.266,-75.446,175.936
16-01-01,-12.487,-51.061,-73.683,0.361,68.348,-73.23852964,18.385,0.444470362,18.024,372.095,-75.72,176.247
17-01-01,-12.6,-51.346,-74.228,0.35,68.464,-73.84922244,18.35,0.378777557,18,372.924,-75.994,176.558
18-01-01,-12.713,-51.631,-74.773,0.339,68.58,-74.45991525,18.315,0.313084752,17.976,373.753,-76.268,176.869
19-01-01,-12.826,-51.916,-75.318,0.328,68.696,-75.07060805,18.28,0.247391947,17.952,374.582,-76.542,177.18
20-01-01,-12.939,-52.201,-75.863,0.317,68.812,-75.68130086,18.245,0.181699142,17.928,375.411,-76.816,177.491
21-01-01,-13.052,-52.486,-76.408,0.306,68.928,-76.29199366,18.21,0.116006337,17.904,376.24,-77.09,177.802
22-01-01,-13.165,-52.771,-76.953,0.295,69.044,-76.90268647,18.175,0.050313532,17.88,377.069,-77.364,178.113
23-01-01,-13.278,-53.056,-77.498,0.284,69.16,-77.51337927,18.14,-0.015379273,17.856,377.898,-77.638,178.424
24-01-01,-13.391,-53.341,-78.043,0.273,69.276,-78.12407208,18.105,-0.081072078,17.832,378.727,-77.912,178.735
25-01-01,-13.504,-53.626,-78.588,0.262,69.392,-78.73476488,18.07,-0.146764883,17.808,379.556,-78.186,179.046
26-01-01,-13.617,-53.911,-79.133,0.251,69.508,-79.34545769,18.035,-0.212457688,17.784,380.385,-78.46,179.357
27-01-01,-13.73,-54.196,-79.678,0.24,69.624,-79.95615049,18,-0.278150493,17.76,381.214,-78.734,179.668
28-01-01,-13.843,-54.481,-80.223,0.229,69.74,-80.5668433,17.965,-0.343843298,17.736,382.043,-79.008,179.979
29-01-01,-13.956,-54.766,-80.768,0.218,69.856,-81.1775361,17.93,-0.409536103,17.712,382.872,-79.282,180.29
30-01-01,-14.069,-55.051,-81.313,0.207,69.972,-81.78822891,17.895,-0.475228908,17.688,383.701,-79.556,180.601
31-01-01,-14.182,-55.336,-81.858,0.196,70.088,-82.39892171,17.86,-0.540921713,17.664,384.53,-79.83,180.912
01-02-01,-14.295,-55.621,-82.403,0.185,70.204,-83.00961452,17.825,-0.606614518,17.64,385.359,-80.104,181.223
02-02-01,-14.408,-55.906,-82.948,0.174,70.32,-83.62030732,17.79,-0.672307322,17.616,386.188,-80.378,181.534
03-02-01,-14.521,-56.191,-83.493,0.163,70.436,-84.23100013,17.755,-0.738000127,17.592,387.017,-80.652,181.845
04-02-01,-14.634,-56.476,-84.038,0.152,70.552,-84.84169293,17.72,-0.803692932,17.568,387.846,-80.926,182.156
05-02-01,-14.747,-56.761,-84.583,0.141,70.668,-85.45238574,17.685,-0.869385737,17.544,388.675,-81.2,182.467
06-02-01,-14.86,-57.046,-85.128,0.13,70.784,-86.06307854,17.65,-0.935078542,17.52,389.504,-81.474,182.778
07-02-01,-14.973,-57.331,-85.673,0.119,70.9,-86.67377135,17.615,-1.000771347,17.496,390.333,-81.748,183.089
08-02-01,-15.086,-57.616,-86.218,0.108,71.016,-87.28446415,17.58,-1.066464152,17.472,391.162,-82.022,183.4
09-02-01,-15.199,-57.901,-86.763,0.097,71.132,-87.89515696,17.545,-1.132156957,17.448,391.991,-82.296,183.711
10-02-01,-15.312,-58.186,-87.308,0.086,71.248,-88.50584976,17.51,-1.197849762,17.424,392.82,-82.57,184.022
11-02-01,-15.425,-58.471,-87.853,0.075,71.364,-89.11654257,17.475,-1.263542567,17.4,393.649,-82.844,184.333
12-02-01,-15.538,-58.756,-88.398,0.064,71.48,-89.72723537,17.44,-1.329235372,17.376,394.478,-83.118,184.644
13-02-01,-15.651,-59.041,-88.943,0.053,71.596,-90.33792818,17.405,-1.394928177,17.352,395.307,-83.392,184.955
14-02-01,-15.764,-59.326,-89.488,0.042,71.712,-90.94862098,17.37,-1.460620982,17.328,396.136,-83.666,185.266
15-02-01,-15.877,-59.611,-90.033,0.031,71.828,-91.55931379,17.335,-1.526313787,17.304,396.965,-83.94,185.577
16-02-01,-15.99,-59.896,-90.578,0.02,71.944,-92.17000659,17.3,-1.592006592,17.28,397.794,-84.214,185.888
17-02-01,-16.103,-60.181,-91.123,0.009,72.06,-92.7806994,17.265,-1.657699397,17.256,398.623,-84.488,186.199
18-02-01,-16.216,-60.466,-91.668,-0.002,72.176,-93.3913922,17.23,-1.723392202,17.232,399.452,-84.762,186.51
19-02-01,-16.329,-60.751,-92.213,-0.013,72.292,-94.00208501,17.195,-1.789085007,17.208,400.281,-85.036,186.821
20-02-01,-16.442,-61.036,-92.758,-0.024,72.408,-94.61277781,17.16,-1.854777812,17.184,401.11,-85.31,187.132
21-02-01,-16.555,-61.321,-93.303,-0.035,72.524,-95.22347062,17.125,-1.920470617,17.16,401.939,-85.584,187.443
22-02-01,-16.668,-61.606,-93.848,-0.046,72.64,-95.83416342,17.09,-1.986163422,17.136,402.768,-85.858,187.754
23-02-01,-16.781,-61.891,-94.393,-0.057,72.756,-96.44485623,17.055,-2.051856227,17.112,403.597,-86.132,188.065
24-02-01,-16.894,-62.176,-94.938,-0.068,72.872,-97.05554903,17.02,-2.117549032,17.088,404.426,-86.406,188.376
25-02-01,-17.007,-62.461,-95.483,-0.079,72.988,-97.66624184,16.985,-2.183241837,17.064,405.255,-86.68,188.687
26-02-01,-17.12,-62.746,-96.028,-0.09,73.104,-98.27693464,16.95,-2.248934642,17.04,406.084,-86.954,188.998
27-02-01,-17.233,-63.031,-96.573,-0.101,73.22,-98.88762745,16.915,-2.314627447,17.016,406.913,-87.228,189.309
28-02-01,-17.346,-63.316,-97.118,-0.112,73.336,-99.49832025,16.88,-2.380320252,16.992,407.742,-87.502,189.62
01-03-01,-17.459,-63.601,-97.663,-0.123,73.452,-100.1090131,16.845,-2.446013057,16.968,408.571,-87.776,189.931
02-03-01,-17.572,-63.886,-98.208,-0.134,73.568,-100.7197059,16.81,-2.511705862,16.944,409.4,-88.05,190.242
03-03-01,-17.685,-64.171,-98.753,-0.145,73.684,-101.3303987,16.775,-2.577398667,16.92,410.229,-88.324,190.553
04-03-01,-17.798,-64.456,-99.298,-0.156,73.8,-101.9410915,16.74,-2.643091472,16.896,411.058,-88.598,190.864
05-03-01,-17.911,-64.741,-99.843,-0.167,73.916,-102.5517843,16.705,-2.708784277,16.872,411.887,-88.872,191.175
06-03-01,-18.024,-65.026,-100.388,-0.178,74.032,-103.1624771,16.67,-2.774477082,16.848,412.716,-89.146,191.486
07-03-01,-18.137,-65.311,-100.933,-0.189,74.148,-103.7731699,16.635,-2.840169887,16.824,413.545,-89.42,191.797
08-03-01,-18.25,-65.596,-101.478,-0.2,74.264,-104.3838627,16.6,-2.905862692,16.8,414.374,-89.694,192.108
09-03-01,-18.363,-65.881,-102.023,-0.211,74.38,-104.9945555,16.565,-2.971555497,16.776,415.203,-89.968,192.419
10-03-01,-18.476,-66.166,-102.568,-0.222,74.496,-105.6052483,16.53,-3.037248302,16.752,416.032,-90.242,192.73
11-03-01,-18.589,-66.451,-103.113,-0.233,74.612,-106.2159411,16.495,-3.102941107,16.728,416.861,-90.516,193.041
12-03-01,-18.702,-66.736,-103.658,-0.244,74.728,-106.8266339,16.46,-3.168633912,16.704,417.69,-90.79,193.352
13-03-01,-18.815,-67.021,-104.203,-0.255,74.844,-107.4373267,16.425,-3.234326717,16.68,418.519,-91.064,193.663
